edfa_index,EDFA_type,target_gain,target_gain_tilt,EDFA_input_power_total,EDFA_output_power_total,EDFA_input_spectra_00,DUT_WSS_activated_channel_index_00,EDFA_input_spectra_01,DUT_WSS_activated_channel_index_01,EDFA_input_spectra_02,DUT_WSS_activated_channel_index_02,EDFA_input_spectra_03,DUT_WSS_activated_channel_index_03,EDFA_input_spectra_04,DUT_WSS_activated_channel_index_04,EDFA_input_spectra_05,DUT_WSS_activated_channel_index_05,EDFA_input_spectra_06,DUT_WSS_activated_channel_index_06,EDFA_input_spectra_07,DUT_WSS_activated_channel_index_07,EDFA_input_spectra_08,DUT_WSS_activated_channel_index_08,EDFA_input_spectra_09,DUT_WSS_activated_channel_index_09,EDFA_input_spectra_10,DUT_WSS_activated_channel_index_10,EDFA_input_spectra_11,DUT_WSS_activated_channel_index_11,EDFA_input_spectra_12,DUT_WSS_activated_channel_index_12,EDFA_input_spectra_13,DUT_WSS_activated_channel_index_13,EDFA_input_spectra_14,DUT_WSS_activated_channel_index_14,EDFA_input_spectra_15,DUT_WSS_activated_channel_index_15,EDFA_input_spectra_16,DUT_WSS_activated_channel_index_16,EDFA_input_spectra_17,DUT_WSS_activated_channel_index_17,EDFA_input_spectra_18,DUT_WSS_activated_channel_index_18,EDFA_input_spectra_19,DUT_WSS_activated_channel_index_19,EDFA_input_spectra_20,DUT_WSS_activated_channel_index_20,EDFA_input_spectra_21,DUT_WSS_activated_channel_index_21,EDFA_input_spectra_22,DUT_WSS_activated_channel_index_22,EDFA_input_spectra_23,DUT_WSS_activated_channel_index_23,EDFA_input_spectra_24,DUT_WSS_activated_channel_index_24,EDFA_input_spectra_25,DUT_WSS_activated_channel_index_25,EDFA_input_spectra_26,DUT_WSS_activated_channel_index_26,EDFA_input_spectra_27,DUT_WSS_activated_channel_index_27,EDFA_input_spectra_28,DUT_WSS_activated_channel_index_28,EDFA_input_spectra_29,DUT_WSS_activated_channel_index_29,EDFA_input_spectra_30,DUT_WSS_activated_channel_index_30,EDFA_input_spectra_31,DUT_WSS_activated_channel_index_31,EDFA_input_spectra_32,DUT_WSS_activated_channel_index_32,EDFA_input_spectra_33,DUT_WSS_activated_channel_index_33,EDFA_input_spectra_34,DUT_WSS_activated_channel_index_34,EDFA_input_spectra_35,DUT_WSS_activated_channel_index_35,EDFA_input_spectra_36,DUT_WSS_activated_channel_index_36,EDFA_input_spectra_37,DUT_WSS_activated_channel_index_37,EDFA_input_spectra_38,DUT_WSS_activated_channel_index_38,EDFA_input_spectra_39,DUT_WSS_activated_channel_index_39,EDFA_input_spectra_40,DUT_WSS_activated_channel_index_40,EDFA_input_spectra_41,DUT_WSS_activated_channel_index_41,EDFA_input_spectra_42,DUT_WSS_activated_channel_index_42,EDFA_input_spectra_43,DUT_WSS_activated_channel_index_43,EDFA_input_spectra_44,DUT_WSS_activated_channel_index_44,EDFA_input_spectra_45,DUT_WSS_activated_channel_index_45,EDFA_input_spectra_46,DUT_WSS_activated_channel_index_46,EDFA_input_spectra_47,DUT_WSS_activated_channel_index_47,EDFA_input_spectra_48,DUT_WSS_activated_channel_index_48,EDFA_input_spectra_49,DUT_WSS_activated_channel_index_49,EDFA_input_spectra_50,DUT_WSS_activated_channel_index_50,EDFA_input_spectra_51,DUT_WSS_activated_channel_index_51,EDFA_input_spectra_52,DUT_WSS_activated_channel_index_52,EDFA_input_spectra_53,DUT_WSS_activated_channel_index_53,EDFA_input_spectra_54,DUT_WSS_activated_channel_index_54,EDFA_input_spectra_55,DUT_WSS_activated_channel_index_55,EDFA_input_spectra_56,DUT_WSS_activated_channel_index_56,EDFA_input_spectra_57,DUT_WSS_activated_channel_index_57,EDFA_input_spectra_58,DUT_WSS_activated_channel_index_58,EDFA_input_spectra_59,DUT_WSS_activated_channel_index_59,EDFA_input_spectra_60,DUT_WSS_activated_channel_index_60,EDFA_input_spectra_61,DUT_WSS_activated_channel_index_61,EDFA_input_spectra_62,DUT_WSS_activated_channel_index_62,EDFA_input_spectra_63,DUT_WSS_activated_channel_index_63,EDFA_input_spectra_64,DUT_WSS_activated_channel_index_64,EDFA_input_spectra_65,DUT_WSS_activated_channel_index_65,EDFA_input_spectra_66,DUT_WSS_activated_channel_index_66,EDFA_input_spectra_67,DUT_WSS_activated_channel_index_67,EDFA_input_spectra_68,DUT_WSS_activated_channel_index_68,EDFA_input_spectra_69,DUT_WSS_activated_channel_index_69,EDFA_input_spectra_70,DUT_WSS_activated_channel_index_70,EDFA_input_spectra_71,DUT_WSS_activated_channel_index_71,EDFA_input_spectra_72,DUT_WSS_activated_channel_index_72,EDFA_input_spectra_73,DUT_WSS_activated_channel_index_73,EDFA_input_spectra_74,DUT_WSS_activated_channel_index_74,EDFA_input_spectra_75,DUT_WSS_activated_channel_index_75,EDFA_input_spectra_76,DUT_WSS_activated_channel_index_76,EDFA_input_spectra_77,DUT_WSS_activated_channel_index_77,EDFA_input_spectra_78,DUT_WSS_activated_channel_index_78,EDFA_input_spectra_79,DUT_WSS_activated_channel_index_79,EDFA_input_spectra_80,DUT_WSS_activated_channel_index_80,EDFA_input_spectra_81,DUT_WSS_activated_channel_index_81,EDFA_input_spectra_82,DUT_WSS_activated_channel_index_82,EDFA_input_spectra_83,DUT_WSS_activated_channel_index_83,EDFA_input_spectra_84,DUT_WSS_activated_channel_index_84,EDFA_input_spectra_85,DUT_WSS_activated_channel_index_85,EDFA_input_spectra_86,DUT_WSS_activated_channel_index_86,EDFA_input_spectra_87,DUT_WSS_activated_channel_index_87,EDFA_input_spectra_88,DUT_WSS_activated_channel_index_88,EDFA_input_spectra_89,DUT_WSS_activated_channel_index_89,EDFA_input_spectra_90,DUT_WSS_activated_channel_index_90,EDFA_input_spectra_91,DUT_WSS_activated_channel_index_91,EDFA_input_spectra_92,DUT_WSS_activated_channel_index_92,EDFA_input_spectra_93,DUT_WSS_activated_channel_index_93,EDFA_input_spectra_94,DUT_WSS_activated_channel_index_94
2,preamp,18.0,0.0,-1.85,16.17,-30.5,0,-30.6,0,-30.7,0,-30.5,0,-16.6,1,-30.5,0,-30.6,0,-16.6,1,-16.6,1,-30.6,0,-30.7,0,-16.6,1,-30.7,0,-30.9,0,-16.6,1,-16.6,1,-30.8,0,-31.1,0,-30.9,0,-16.6,1,-30.8,0,-31.1,0,-30.8,0,-16.6,1,-16.7,1,-30.8,0,-31.1,0,-31.0,0,-31.0,0,-31.0,0,-30.7,0,-16.7,1,-30.6,0,-30.6,0,-16.6,1,-16.7,1,-30.6,0,-30.9,0,-30.7,0,-16.7,1,-30.6,0,-16.7,1,-30.6,0,-30.9,0,-30.9,0,-30.7,0,-16.6,1,-16.6,1,-30.6,0,-30.8,0,-30.6,0,-16.6,1,-30.4,0,-30.7,0,-30.7,0,-30.5,0,-16.6,1,-30.2,0,-30.6,0,-30.5,0,-30.6,0,-30.3,0,-30.6,0,-30.5,0,-30.6,0,-30.5,0,-30.5,0,-30.4,0,-16.6,1,-30.3,0,-30.7,0,-30.7,0,-30.9,0,-31.1,0,-31.1,0,-31.1,0,-30.9,0,-16.6,1,-30.6,0,-30.9,0,-16.6,1,-30.8,0,-31.1,0,-16.7,1,-31.0,0,-31.6,0,-31.6,0,-31.6,0,-31.5,0,-31.4,0,-31.6,0,-31.6,0,-31.5,0,-31.3,0,-16.7,1
2,preamp,18.0,0.0,-1.45,16.57,-31.4,0,-31.4,0,-31.3,0,-16.1,1,-31.2,0,-16.2,1,-31.6,0,-31.7,0,-31.8,0,-31.8,0,-31.8,0,-31.6,0,-16.2,1,-16.2,1,-16.1,1,-31.8,0,-31.7,0,-16.2,1,-31.7,0,-32.0,0,-31.9,0,-31.9,0,-31.9,0,-31.7,0,-16.2,1,-31.7,0,-31.7,0,-16.2,1,-31.6,0,-31.8,0,-31.8,0,-31.5,0,-16.1,1,-31.5,0,-31.7,0,-31.7,0,-31.6,0,-16.1,1,-31.6,0,-31.7,0,-16.2,1,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.8,0,-31.8,0,-31.6,0,-16.1,1,-16.1,1,-31.4,0,-16.2,1,-31.4,0,-31.5,0,-31.5,0,-31.4,0,-16.2,1,-31.3,0,-31.4,0,-31.4,0,-31.3,0,-16.1,1,-31.2,0,-31.4,0,-31.4,0,-31.4,0,-31.2,0,-16.1,1,-31.3,0,-31.5,0,-31.6,0,-31.6,0,-31.6,0,-16.1,1,-31.7,0,-31.9,0,-31.8,0,-16.1,1,-31.6,0,-31.8,0,-16.1,1,-16.2,1,-32.0,0,-32.3,0,-32.3,0,-32.4,0,-32.4,0,-32.4,0,-32.4,0,-32.2,0,-16.2,1,-32.3,0,-32.3,0,-16.3,1,-32.1,0
2,preamp,18.0,0.0,-1.47,16.55,-31.4,0,-31.5,0,-31.5,0,-31.6,0,-31.4,0,-16.2,1,-31.5,0,-31.6,0,-16.1,1,-31.6,0,-31.8,0,-31.6,0,-16.2,1,-31.6,0,-16.1,1,-16.2,1,-16.2,1,-16.1,1,-31.7,0,-16.1,1,-16.2,1,-16.2,1,-31.8,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-31.8,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.8,0,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.5,0,-31.4,0,-16.1,1,-31.3,0,-31.4,0,-16.1,1,-31.2,0,-31.3,0,-16.1,1,-30.9,0,-31.5,0,-31.4,0,-31.2,0,-16.1,1,-31.2,0,-31.5,0,-31.4,0,-31.3,0,-16.2,1,-31.3,0,-16.1,1,-31.6,0,-16.2,1,-16.2,1,-16.1,1,-31.7,0,-32.0,0,-32.0,0,-31.9,0,-16.3,1,-31.8,0,-16.1,1,-32.2,0,-32.4,0,-32.3,0,-16.2,1,-32.0,0,-32.4,0,-32.5,0,-32.3,0,-16.1,1,-31.9,0,-32.2,0
2,preamp,18.0,0.0,-1.64,16.39,-31.2,0,-31.4,0,-31.4,0,-31.6,0,-31.4,0,-16.3,1,-16.3,1,-16.3,1,-31.4,0,-16.4,1,-31.6,0,-31.8,0,-31.8,0,-31.9,0,-31.7,0,-16.3,1,-31.7,0,-31.9,0,-31.9,0,-31.7,0,-16.4,1,-31.7,0,-31.9,0,-31.8,0,-31.8,0,-31.7,0,-16.4,1,-31.4,0,-16.3,1,-31.5,0,-31.7,0,-31.6,0,-31.5,0,-16.3,1,-31.4,0,-31.6,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.6,0,-31.4,0,-16.4,1,-31.5,0,-31.7,0,-31.7,0,-31.6,0,-31.6,0,-31.6,0,-31.6,0,-31.5,0,-31.5,0,-31.3,0,-16.4,1,-31.2,0,-16.3,1,-16.3,1,-16.3,1,-31.2,0,-30.6,0,-16.3,1,-31.0,0,-31.1,0,-16.2,1,-31.1,0,-31.4,0,-31.3,0,-31.4,0,-31.5,0,-31.5,0,-31.7,0,-31.9,0,-31.7,0,-16.3,1,-31.4,0,-16.3,1,-16.3,1,-31.7,0,-32.0,0,-32.0,0,-32.1,0,-32.2,0,-32.2,0,-32.1,0,-16.3,1,-32.2,0,-32.3,0,-16.4,1,-32.2,0,-32.4,0,-16.3,1,-16.4,1,-32.0,0
2,preamp,18.0,0.0,0.01,18.01,-31.3,0,-31.4,0,-31.3,0,-16.0,1,-31.2,0,-15.9,1,-31.5,0,-31.7,0,-31.8,0,-31.8,0,-31.8,0,-31.8,0,-31.8,0,-31.9,0,-31.9,0,-31.9,0,-31.7,0,-15.9,1,-31.8,0,-31.8,0,-16.0,1,-16.0,1,-31.6,0,-16.0,1,-31.6,0,-15.9,1,-16.0,1,-16.0,1,-31.4,0,-15.9,1,-31.4,0,-16.0,1,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.8,0,-31.7,0,-31.8,0,-31.8,0,-31.6,0,-15.9,1,-15.9,1,-31.3,0,-15.9,1,-15.9,1,-31.6,0,-31.7,0,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.6,0,-31.6,0,-31.5,0,-31.4,0,-15.9,1,-15.9,1,-31.2,0,-31.3,0,-15.8,1,-31.1,0,-16.0,1,-31.0,0,-16.0,1,-15.9,1,-15.9,1,-31.1,0,-16.0,1,-31.5,0,-31.7,0,-31.8,0,-32.1,0,-32.0,0,-31.8,0,-15.9,1,-16.0,1,-15.9,1,-16.0,1,-31.8,0,-32.1,0,-16.0,1,-32.0,0,-32.4,0,-32.3,0,-16.0,1,-32.3,0,-16.0,1,-32.3,0,-32.6,0,-32.5,0,-16.1,1,-16.1,1,-15.9,1
2,preamp,18.0,0.0,0.0,18.01,-31.3,0,-31.4,0,-31.5,0,-31.6,0,-31.4,0,-16.0,1,-16.0,1,-16.0,1,-31.6,0,-31.8,0,-31.7,0,-31.8,0,-31.6,0,-16.0,1,-31.8,0,-31.7,0,-15.9,1,-31.6,0,-16.0,1,-31.8,0,-32.0,0,-31.9,0,-31.7,0,-16.0,1,-16.0,1,-31.6,0,-16.0,1,-16.0,1,-31.6,0,-31.6,0,-15.9,1,-31.5,0,-31.6,0,-15.9,1,-31.3,0,-16.0,1,-31.6,0,-31.6,0,-15.9,1,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.7,0,-31.5,0,-15.9,1,-31.6,0,-31.7,0,-31.7,0,-31.7,0,-31.6,0,-31.4,0,-16.0,1,-16.0,1,-31.2,0,-16.0,1,-31.4,0,-31.3,0,-15.9,1,-16.0,1,-31.3,0,-31.1,0,-31.4,0,-31.5,0,-31.4,0,-31.2,0,-15.9,1,-16.0,1,-16.0,1,-31.4,0,-31.5,0,-31.6,0,-31.6,0,-15.9,1,-31.5,0,-16.0,1,-31.7,0,-32.0,0,-32.0,0,-31.9,0,-16.0,1,-31.7,0,-16.0,1,-32.0,0,-32.2,0,-16.0,1,-16.0,1,-32.4,0,-32.5,0,-32.3,0,-16.0,1,-16.0,1,-32.2,0,-16.0,1,-16.1,1
2,preamp,18.0,0.0,-0.01,18.0,-31.2,0,-17.0,1,-31.4,0,-31.7,0,-31.7,0,-31.8,0,-31.6,0,-15.9,1,-31.6,0,-31.8,0,-31.8,0,-31.8,0,-31.7,0,-16.0,1,-31.6,0,-15.9,1,-31.8,0,-31.9,0,-32.0,0,-31.8,0,-15.9,1,-16.0,1,-31.6,0,-15.9,1,-31.7,0,-31.9,0,-31.9,0,-31.6,0,-16.0,1,-16.0,1,-31.7,0,-31.8,0,-31.8,0,-31.5,0,-15.9,1,-31.6,0,-31.8,0,-31.8,0,-31.8,0,-31.9,0,-31.8,0,-31.6,0,-15.9,1,-31.6,0,-31.6,0,-16.0,1,-31.5,0,-16.0,1,-15.9,1,-31.6,0,-31.6,0,-16.0,1,-31.3,0,-16.0,1,-16.0,1,-31.3,0,-15.9,1,-31.2,0,-15.9,1,-31.1,0,-16.0,1,-15.8,1,-31.3,0,-31.4,0,-16.0,1,-16.0,1,-15.9,1,-15.9,1,-31.3,0,-31.6,0,-31.6,0,-31.7,0,-31.8,0,-31.9,0,-15.9,1,-31.6,0,-15.9,1,-31.8,0,-31.9,0,-16.0,1,-31.7,0,-16.0,1,-31.8,0,-16.0,1,-15.9,1,-32.5,0,-32.6,0,-32.5,0,-32.5,0,-32.4,0,-32.4,0,-16.0,1,-32.4,0,-32.3,0,-16.0,1
2,preamp,18.0,0.0,-0.39,17.61,-31.3,0,-31.3,0,-31.2,0,-16.5,1,-16.4,1,-16.4,1,-31.4,0,-31.6,0,-31.5,0,-16.4,1,-16.4,1,-31.6,0,-31.8,0,-31.7,0,-16.4,1,-31.7,0,-31.8,0,-31.7,0,-16.5,1,-31.5,0,-16.5,1,-31.5,0,-16.4,1,-31.6,0,-31.8,0,-31.8,0,-31.8,0,-31.8,0,-31.5,0,-16.4,1,-31.5,0,-31.5,0,-16.5,1,-31.4,0,-31.5,0,-16.4,1,-16.4,1,-16.4,1,-31.5,0,-31.8,0,-31.6,0,-16.4,1,-31.5,0,-31.5,0,-16.4,1,-16.4,1,-31.6,0,-31.7,0,-31.6,0,-16.4,1,-16.4,1,-16.4,1,-16.4,1,-31.4,0,-31.5,0,-31.5,0,-31.5,0,-31.4,0,-31.4,0,-31.2,0,-16.4,1,-16.4,1,-31.1,0,-16.4,1,-16.4,1,-31.0,0,-31.3,0,-31.4,0,-31.3,0,-16.4,1,-31.3,0,-31.6,0,-31.7,0,-31.7,0,-16.4,1,-31.7,0,-31.8,0,-16.4,1,-16.4,1,-31.7,0,-16.5,1,-31.8,0,-16.5,1,-32.0,0,-32.4,0,-32.3,0,-16.5,1,-32.3,0,-32.3,0,-32.3,0,-32.4,0,-32.4,0,-32.2,0,-16.6,1,-32.0,0
2,preamp,18.0,0.0,-0.02,17.99,-31.2,0,-17.0,1,-31.3,0,-15.9,1,-31.3,0,-16.0,1,-16.0,1,-31.6,0,-31.9,0,-31.8,0,-31.6,0,-16.0,1,-16.0,1,-15.9,1,-31.9,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-31.8,0,-15.9,1,-31.6,0,-16.0,1,-31.6,0,-15.9,1,-31.8,0,-31.9,0,-31.7,0,-15.9,1,-31.5,0,-15.9,1,-16.0,1,-15.9,1,-31.7,0,-31.8,0,-31.8,0,-31.8,0,-31.9,0,-31.8,0,-31.8,0,-31.7,0,-31.8,0,-31.8,0,-31.8,0,-31.7,0,-16.0,1,-31.7,0,-31.8,0,-31.6,0,-16.0,1,-31.4,0,-15.9,1,-15.9,1,-31.5,0,-31.6,0,-31.4,0,-15.9,1,-31.3,0,-31.4,0,-15.9,1,-31.3,0,-31.5,0,-16.0,1,-15.9,1,-15.9,1,-31.4,0,-31.6,0,-31.6,0,-31.5,0,-16.0,1,-31.7,0,-31.9,0,-16.0,1,-31.7,0,-15.9,1,-15.9,1,-31.7,0,-15.9,1,-15.9,1,-16.0,1,-31.9,0,-15.9,1,-32.3,0,-32.6,0,-32.6,0,-32.5,0,-32.5,0,-32.4,0,-32.6,0,-32.5,0,-16.0,1,-16.1,1,-32.3,0
3,preamp,18.0,0.0,-1.32,-50.0,-31.5,0,-31.5,0,-15.5,1,-31.4,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-31.8,0,-15.6,1,-31.8,0,-31.9,0,-31.9,0,-32.0,0,-31.9,0,-15.6,1,-31.8,0,-15.7,1,-31.8,0,-15.5,1,-31.9,0,-32.2,0,-32.1,0,-15.7,1,-31.8,0,-32.0,0,-15.6,1,-31.9,0,-32.0,0,-15.6,1,-31.9,0,-31.9,0,-15.6,1,-31.8,0,-32.0,0,-32.0,0,-32.0,0,-31.9,0,-32.1,0,-31.9,0,-15.6,1,-31.8,0,-15.5,1,-31.9,0,-32.1,0,-32.1,0,-15.6,1,-32.0,0,-32.2,0,-32.2,0,-32.1,0,-32.1,0,-32.0,0,-15.5,1,-31.9,0,-32.1,0,-32.0,0,-31.8,0,-15.6,1,-31.8,0,-15.5,1,-31.7,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-15.5,1,-31.8,0,-32.0,0,-15.6,1,-15.6,1,-32.1,0,-32.5,0,-32.5,0,-32.4,0,-15.5,1,-32.5,0,-32.7,0,-32.7,0,-32.7,0,-32.8,0,-32.9,0,-32.9,0,-32.9,0,-32.8,0,-15.7,1,-32.8,0,-15.6,1,-15.6,1,-32.8,0,-33.0,0,-15.6,1,-32.8,0,-32.8,0
3,preamp,18.0,0.0,-1.4,-50.0,-30.9,0,-31.0,0,-31.1,0,-31.0,0,-15.7,1,-31.0,0,-31.2,0,-15.7,1,-15.7,1,-31.0,0,-31.2,0,-15.7,1,-31.0,0,-31.3,0,-15.7,1,-15.8,1,-31.1,0,-31.6,0,-31.5,0,-15.7,1,-31.1,0,-31.7,0,-31.5,0,-15.6,1,-15.7,1,-31.2,0,-31.5,0,-31.5,0,-31.5,0,-31.6,0,-31.4,0,-15.7,1,-31.2,0,-31.5,0,-15.7,1,-15.7,1,-31.1,0,-31.4,0,-31.4,0,-15.8,1,-31.1,0,-15.7,1,-31.3,0,-31.6,0,-31.6,0,-31.6,0,-15.7,1,-15.7,1,-31.3,0,-31.6,0,-31.5,0,-15.7,1,-31.3,0,-31.6,0,-31.5,0,-31.4,0,-15.8,1,-31.0,0,-31.4,0,-31.4,0,-31.4,0,-31.3,0,-31.4,0,-31.4,0,-31.4,0,-31.3,0,-31.4,0,-31.3,0,-15.7,1,-31.1,0,-31.6,0,-31.6,0,-31.8,0,-31.9,0,-31.9,0,-31.9,0,-32.0,0,-15.7,1,-31.8,0,-32.1,0,-15.7,1,-31.9,0,-32.2,0,-15.8,1,-32.0,0,-32.3,0,-32.4,0,-32.5,0,-32.4,0,-32.3,0,-32.3,0,-32.4,0,-32.3,0,-32.2,0,-15.6,1
3,preamp,18.0,0.0,-1.31,-50.0,-31.6,0,-31.6,0,-31.6,0,-15.6,1,-31.6,0,-15.6,1,-31.8,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-31.9,0,-15.6,1,-15.5,1,-15.7,1,-31.9,0,-32.1,0,-15.6,1,-32.0,0,-32.3,0,-32.3,0,-32.3,0,-32.3,0,-32.0,0,-15.6,1,-32.0,0,-32.1,0,-15.6,1,-32.0,0,-32.2,0,-32.1,0,-32.0,0,-15.5,1,-31.9,0,-32.1,0,-32.1,0,-32.0,0,-15.6,1,-31.9,0,-32.0,0,-15.6,1,-32.0,0,-32.2,0,-32.2,0,-32.2,0,-32.3,0,-32.3,0,-32.1,0,-15.6,1,-15.6,1,-31.8,0,-15.6,1,-32.0,0,-32.2,0,-32.1,0,-32.0,0,-15.5,1,-31.7,0,-32.0,0,-32.1,0,-31.9,0,-15.5,1,-31.9,0,-32.0,0,-32.0,0,-32.0,0,-31.9,0,-15.5,1,-31.9,0,-32.2,0,-32.2,0,-32.2,0,-32.3,0,-15.5,1,-32.3,0,-32.5,0,-32.7,0,-15.6,1,-32.5,0,-32.7,0,-15.6,1,-15.6,1,-32.7,0,-33.0,0,-32.9,0,-32.9,0,-33.0,0,-33.2,0,-33.0,0,-32.9,0,-15.6,1,-32.8,0,-32.9,0,-15.6,1,-32.7,0
3,preamp,18.0,0.0,-1.39,-50.0,-31.5,0,-31.6,0,-31.7,0,-31.7,0,-31.7,0,-15.7,1,-31.6,0,-31.8,0,-15.8,1,-31.7,0,-31.9,0,-31.8,0,-15.6,1,-31.6,0,-15.7,1,-15.8,1,-15.7,1,-15.6,1,-31.8,0,-15.8,1,-15.8,1,-15.7,1,-32.0,0,-32.0,0,-32.0,0,-32.1,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-31.9,0,-31.9,0,-32.0,0,-32.0,0,-32.1,0,-32.0,0,-32.0,0,-32.1,0,-32.2,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.0,0,-31.9,0,-15.7,1,-31.8,0,-31.8,0,-15.7,1,-31.7,0,-31.9,0,-15.7,1,-31.7,0,-31.9,0,-31.9,0,-31.8,0,-15.7,1,-31.7,0,-32.0,0,-32.0,0,-32.0,0,-15.7,1,-31.9,0,-15.7,1,-32.2,0,-15.7,1,-15.7,1,-15.6,1,-32.6,0,-32.7,0,-32.7,0,-32.7,0,-15.7,1,-32.5,0,-15.7,1,-32.6,0,-32.8,0,-32.8,0,-15.7,1,-32.5,0,-32.8,0,-32.9,0,-32.9,0,-15.7,1,-32.6,0,-32.6,0
3,preamp,18.0,0.0,-1.34,-50.0,-31.5,0,-31.6,0,-31.6,0,-31.7,0,-31.7,0,-15.6,1,-15.6,1,-15.6,1,-31.5,0,-15.6,1,-31.7,0,-31.9,0,-31.9,0,-32.0,0,-31.9,0,-15.5,1,-31.8,0,-32.1,0,-32.1,0,-32.1,0,-15.6,1,-32.0,0,-32.1,0,-32.0,0,-32.0,0,-32.0,0,-15.6,1,-31.7,0,-15.6,1,-31.9,0,-32.0,0,-32.0,0,-32.0,0,-15.6,1,-31.8,0,-32.0,0,-32.0,0,-31.9,0,-32.0,0,-32.0,0,-32.0,0,-32.1,0,-32.0,0,-32.0,0,-15.6,1,-32.0,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-32.1,0,-31.9,0,-15.5,1,-31.7,0,-15.6,1,-15.6,1,-15.6,1,-31.8,0,-31.8,0,-15.5,1,-31.7,0,-31.8,0,-15.5,1,-31.7,0,-32.0,0,-32.0,0,-32.0,0,-32.1,0,-32.2,0,-32.3,0,-32.5,0,-32.4,0,-15.6,1,-32.3,0,-15.5,1,-15.5,1,-32.5,0,-32.7,0,-32.7,0,-32.8,0,-32.9,0,-32.8,0,-32.7,0,-15.6,1,-32.8,0,-32.9,0,-15.6,1,-32.6,0,-33.0,0,-15.7,1,-15.7,1,-32.5,0
3,preamp,18.0,0.0,0.28,-50.0,-31.5,0,-31.6,0,-31.5,0,-15.3,1,-31.5,0,-15.3,1,-31.7,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-31.9,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-15.3,1,-31.9,0,-32.1,0,-15.4,1,-15.3,1,-31.9,0,-15.3,1,-31.8,0,-15.3,1,-15.3,1,-15.3,1,-31.8,0,-15.3,1,-31.9,0,-15.4,1,-31.9,0,-32.1,0,-32.1,0,-32.0,0,-32.0,0,-32.0,0,-32.0,0,-32.1,0,-32.1,0,-32.0,0,-15.4,1,-15.3,1,-31.9,0,-15.3,1,-15.3,1,-32.0,0,-32.1,0,-32.1,0,-32.1,0,-32.0,0,-32.1,0,-32.1,0,-32.1,0,-32.0,0,-31.9,0,-15.3,1,-15.2,1,-31.9,0,-31.9,0,-15.3,1,-31.7,0,-15.3,1,-31.6,0,-15.3,1,-15.3,1,-15.3,1,-31.7,0,-15.3,1,-31.9,0,-32.2,0,-32.3,0,-32.5,0,-32.4,0,-32.4,0,-15.2,1,-15.4,1,-15.3,1,-15.4,1,-32.5,0,-32.7,0,-15.3,1,-32.7,0,-32.9,0,-32.8,0,-15.3,1,-32.8,0,-15.2,1,-32.6,0,-32.9,0,-32.9,0,-15.3,1,-15.4,1,-15.3,1
